problem_id,answer_text,n,proportion
98240,.22,2,0.002068252326783868
98240,0.0022,2,0.002068252326783868
98240,0.22,2,0.002068252326783868
98240,1 8/25,2,0.002068252326783868
98240,1.22,2,0.002068252326783868
98240,1.23,2,0.002068252326783868
98240,1.3200,2,0.002068252326783868
98240,1.35,2,0.002068252326783868
98240,1.37,2,0.002068252326783868
98240,1.46,2,0.002068252326783868
98240,1.5,2,0.002068252326783868
98240,1.6,2,0.002068252326783868
98240,1.8,2,0.002068252326783868
98240,1200,2,0.002068252326783868
98240,1320.0,2,0.002068252326783868
98240,13200,2,0.002068252326783868
98240,525,2,0.002068252326783868
98240,600/454,2,0.002068252326783868
98240,6000,2,0.002068252326783868
98240,.002,1,0.001034126163391934
98240,.01,1,0.001034126163391934
98240,.12,1,0.001034126163391934
98240,.13,1,0.001034126163391934
98240,.44,1,0.001034126163391934
98240,.6/2.2,1,0.001034126163391934
98240,.600,1,0.001034126163391934
98240,0,1,0.001034126163391934
98240,0.00022,1,0.001034126163391934
98240,0.0022/600,1,0.001034126163391934
98240,0.02,1,0.001034126163391934
98240,0.0366,1,0.001034126163391934
98240,0.13,1,0.001034126163391934
98240,0.132,1,0.001034126163391934
98240,0.13200,1,0.001034126163391934
98240,0.27272727272,1,0.001034126163391934
98240,0.3,1,0.001034126163391934
98240,0.36,1,0.001034126163391934
98240,0.6/2.2,1,0.001034126163391934
98240,0.882,1,0.001034126163391934
98240,00.001200,1,0.001034126163391934
98240,1 1/10,1,0.001034126163391934
98240,1 1/2,1,0.001034126163391934
98240,1 1/4,1,0.001034126163391934
98240,1 32/100,1,0.001034126163391934
98240,1 32277/100,1,0.001034126163391934
98240,1 32277/10000000,1,0.001034126163391934
98240,1 5/16,1,0.001034126163391934
98240,1 73/227,1,0.001034126163391934
98240,1 8/28,1,0.001034126163391934
98240,"1,320",1,0.001034126163391934
98240,"1,323",1,0.001034126163391934
98240,1.,1,0.001034126163391934
98240,1.03,1,0.001034126163391934
98240,1.1,1,0.001034126163391934
98240,1.204,1,0.001034126163391934
98240,1.25,1,0.001034126163391934
98240,1.30,1,0.001034126163391934
98240,1.31,1,0.001034126163391934
98240,1.32.,1,0.001034126163391934
98240,1.321,1,0.001034126163391934
98240,1.3227,1,0.001034126163391934
98240,1.322772,1,0.001034126163391934
98240,1.32277357,1,0.001034126163391934
98240,1.32278048,1,0.001034126163391934
98240,1.32],1,0.001034126163391934
98240,1.331,1,0.001034126163391934
98240,1.34,1,0.001034126163391934
98240,1.43,1,0.001034126163391934
98240,1.467,1,0.001034126163391934
98240,1.7,1,0.001034126163391934
98240,1/32,1,0.001034126163391934
98240,100,1,0.001034126163391934
98240,1000,1,0.001034126163391934
98240,12.12,1,0.001034126163391934
98240,120,1,0.001034126163391934
98240,1200.12,1,0.001034126163391934
98240,123456,1,0.001034126163391934
98240,"13,200",1,0.001034126163391934
98240,"13,200,000",1,0.001034126163391934
98240,13.20,1,0.001034126163391934
98240,13.200,1,0.001034126163391934
98240,1300.2,1,0.001034126163391934
98240,132-,1,0.001034126163391934
98240,1322.77,1,0.001034126163391934
98240,135,1,0.001034126163391934
98240,145.2,1,0.001034126163391934
98240,2 6/7,1,0.001034126163391934
98240,"2,400",1,0.001034126163391934
98240,"2,727.272727272727",1,0.001034126163391934
98240,2.196,1,0.001034126163391934
98240,2.72727273,1,0.001034126163391934
98240,2.9,1,0.001034126163391934
98240,2/3,1,0.001034126163391934
98240,21.16,1,0.001034126163391934
98240,22,1,0.001034126163391934
98240,2200,1,0.001034126163391934
98240,2200.0,1,0.001034126163391934
98240,240.0,1,0.001034126163391934
98240,272,1,0.001034126163391934
98240,272 8/11,1,0.001034126163391934
98240,272.,1,0.001034126163391934
98240,272.2,1,0.001034126163391934
98240,272.27,1,0.001034126163391934
98240,272.4,1,0.001034126163391934
98240,272.7,1,0.001034126163391934
98240,272.727272727',1,0.001034126163391934
98240,272.727273,1,0.001034126163391934
98240,272155.2,1,0.001034126163391934
98240,275.7,1,0.001034126163391934
98240,280,1,0.001034126163391934
98240,285,1,0.001034126163391934
98240,3,1,0.001034126163391934
98240,3.6,1,0.001034126163391934
98240,3.66666667,1,0.001034126163391934
98240,3.7,1,0.001034126163391934
98240,3/5,1,0.001034126163391934
98240,300.2,1,0.001034126163391934
98240,320.0,1,0.001034126163391934
98240,34,1,0.001034126163391934
98240,365,1,0.001034126163391934
98240,373,1,0.001034126163391934
98240,38,1,0.001034126163391934
98240,448,1,0.001034126163391934
98240,45,1,0.001034126163391934
98240,5.3,1,0.001034126163391934
98240,500,1,0.001034126163391934
98240,6.6/10,1,0.001034126163391934
98240,6.7,1,0.001034126163391934
98240,600.2,1,0.001034126163391934
98240,600/2.2,1,0.001034126163391934
98240,600/22,1,0.001034126163391934
98240,"7,560",1,0.001034126163391934
98240,7.2,1,0.001034126163391934
98240,7.7,1,0.001034126163391934
98240,75/2,1,0.001034126163391934
98240,76,1,0.001034126163391934
98240,?,1,0.001034126163391934
99193,70x,828,0.8780487804878049
99193,x70,19,0.02014846235418876
99193,y=70x,13,0.013785790031813362
99193,70x+0,8,0.008483563096500531
99193,x+70,8,0.008483563096500531
99193,70x+100,7,0.007423117709437964
99193,1x,4,0.0042417815482502655
99193,70/1x,4,0.0042417815482502655
99193,70x+1,4,0.0042417815482502655
99193,70,3,0.003181336161187699
99193,1/70x,2,0.0021208907741251328
99193,12x+70,2,0.0021208907741251328
99193,70+x,2,0.0021208907741251328
99193,70X,2,0.0021208907741251328
99193,y = 70x,2,0.0021208907741251328
99193,(70x),1,0.0010604453870625664
99193,1/7x,1,0.0010604453870625664
99193,100,1,0.0010604453870625664
99193,100+70x,1,0.0010604453870625664
99193,10x,1,0.0010604453870625664
99193,12x=y,1,0.0010604453870625664
99193,1x +70,1,0.0010604453870625664
99193,1x+70,1,0.0010604453870625664
99193,20x,1,0.0010604453870625664
99193,30x,1,0.0010604453870625664
99193,34,1,0.0010604453870625664
99193,40x,1,0.0010604453870625664
99193,6x 67,1,0.0010604453870625664
99193,7-x,1,0.0010604453870625664
99193,70*x,1,0.0010604453870625664
99193,70x + 0,1,0.0010604453870625664
99193,70x + 100,1,0.0010604453870625664
99193,70x +100,1,0.0010604453870625664
99193,70x',1,0.0010604453870625664
99193,70x+8,1,0.0010604453870625664
99193,70x+y,1,0.0010604453870625664
99193,70x-5,1,0.0010604453870625664
99193,70x-70,1,0.0010604453870625664
99193,7dx,1,0.0010604453870625664
99193,X70,1,0.0010604453870625664
99193,e,1,0.0010604453870625664
99193,x + 70,1,0.0010604453870625664
99193,x*70,1,0.0010604453870625664
99193,x4,1,0.0010604453870625664
99193,x70+12,1,0.0010604453870625664
99193,x=70y,1,0.0010604453870625664
99193,y = x + y,1,0.0010604453870625664
99193,y=70,1,0.0010604453870625664
99193,y=70x+1,1,0.0010604453870625664
99193,y=70x+b,1,0.0010604453870625664
100714,63/64,101,0.38257575757575757
100714,1/6,30,0.11363636363636363
100714,1/12,17,0.06439393939393939
100714,1/2,17,0.06439393939393939
100714,3/6,16,0.06060606060606061
100714,1/64,8,0.030303030303030304
100714,3,8,0.030303030303030304
100714,6/12,7,0.026515151515151516
100714,11/12,6,0.022727272727272728
100714,5/6,4,0.015151515151515152
100714,50,4,0.015151515151515152
100714,63,4,0.015151515151515152
100714,98.44,3,0.011363636363636364
100714,0.16,2,0.007575757575757576
100714,2/6,2,0.007575757575757576
100714,30%,2,0.007575757575757576
100714,32/64,2,0.007575757575757576
100714,6/1,2,0.007575757575757576
100714,64,2,0.007575757575757576
100714,.10,1,0.003787878787878788
100714,.166,1,0.003787878787878788
100714,.50,1,0.003787878787878788
100714,0.0039,1,0.003787878787878788
100714,0.015625,1,0.003787878787878788
100714,0.5,1,0.003787878787878788
100714,0.96875,1,0.003787878787878788
100714,"1,6",1,0.003787878787878788
100714,1/3,1,0.003787878787878788
100714,1/30,1,0.003787878787878788
100714,1/36,1,0.003787878787878788
100714,10,1,0.003787878787878788
100714,12,1,0.003787878787878788
100714,16,1,0.003787878787878788
100714,2,1,0.003787878787878788
100714,2/1,1,0.003787878787878788
100714,2/12,1,0.003787878787878788
100714,23,1,0.003787878787878788
100714,33/34,1,0.003787878787878788
100714,4,1,0.003787878787878788
100714,6,1,0.003787878787878788
100714,"6,364",1,0.003787878787878788
100714,6/36,1,0.003787878787878788
100714,62,1,0.003787878787878788
100714,62/64,1,0.003787878787878788
100714,83,1,0.003787878787878788
100714,97,1,0.003787878787878788
102028,12,986,0.8772241992882562
102028,2,23,0.020462633451957295
102028,15,18,0.01601423487544484
102028,36,18,0.01601423487544484
102028,180,17,0.015124555160142349
102028,10,4,0.0035587188612099642
102028,13,4,0.0035587188612099642
102028,30,4,0.0035587188612099642
102028,1.2,3,0.0026690391459074734
102028,195,3,0.0026690391459074734
102028,3.6,3,0.0026690391459074734
102028,6,3,0.0026690391459074734
102028,150/15,2,0.0017793594306049821
102028,16,2,0.0017793594306049821
102028,17,2,0.0017793594306049821
102028,180/15,2,0.0017793594306049821
102028,2.5,2,0.0017793594306049821
102028,5,2,0.0017793594306049821
102028,7,2,0.0017793594306049821
102028,7.2,2,0.0017793594306049821
102028,$12,1,0.0008896797153024911
102028,.2,1,0.0008896797153024911
102028,.5,1,0.0008896797153024911
102028,0.06,1,0.0008896797153024911
102028,1,1,0.0008896797153024911
102028,11,1,0.0008896797153024911
102028,11 2/3,1,0.0008896797153024911
102028,120,1,0.0008896797153024911
102028,125,1,0.0008896797153024911
102028,132,1,0.0008896797153024911
102028,165,1,0.0008896797153024911
102028,18,1,0.0008896797153024911
102028,20,1,0.0008896797153024911
102028,34,1,0.0008896797153024911
102028,4,1,0.0008896797153024911
102028,4.5,1,0.0008896797153024911
102028,5.33,1,0.0008896797153024911
102028,54,1,0.0008896797153024911
102028,5x?=10,1,0.0008896797153024911
102028,70,1,0.0008896797153024911
102028,88/1,1,0.0008896797153024911
102028,9,1,0.0008896797153024911
102385,25,1289,0.6963803349540789
102385,10,109,0.05888708806050783
102385,1,69,0.03727714748784441
102385,20,36,0.019448946515397084
102385,7.99,34,0.018368449486763912
102385,2.5,27,0.014586709886547812
102385,22,16,0.00864397622906537
102385,5,16,0.00864397622906537
102385,1.25,15,0.008103727714748784
102385,15,13,0.007023230686115613
102385,20.5,11,0.005942733657482442
102385,24,10,0.005402485143165856
102385,11,9,0.004862236628849271
102385,110,9,0.004862236628849271
102385,2,9,0.004862236628849271
102385,0,8,0.004321988114532685
102385,100,8,0.004321988114532685
102385,120,8,0.004321988114532685
102385,3,8,0.004321988114532685
102385,23,6,0.0032414910858995136
102385,50,6,0.0032414910858995136
102385,12,5,0.002701242571582928
102385,4,5,0.002701242571582928
102385,7,5,0.002701242571582928
102385,1/2,4,0.0021609940572663426
102385,21,4,0.0021609940572663426
102385,30,4,0.0021609940572663426
102385,0.1,3,0.0016207455429497568
102385,"1,25",3,0.0016207455429497568
102385,128,3,0.0016207455429497568
102385,26,3,0.0016207455429497568
102385,35,3,0.0016207455429497568
102385,6,3,0.0016207455429497568
102385,.25,2,0.0010804970286331713
102385,.5,2,0.0010804970286331713
102385,0.04,2,0.0010804970286331713
102385,0.5,2,0.0010804970286331713
102385,1/25,2,0.0010804970286331713
102385,1000,2,0.0010804970286331713
102385,12.5,2,0.0010804970286331713
102385,125,2,0.0010804970286331713
102385,13,2,0.0010804970286331713
102385,4.5,2,0.0010804970286331713
102385,43,2,0.0010804970286331713
102385,90,2,0.0010804970286331713
102385,(1 1/4),1,0.0005402485143165856
102385,(1/0),1,0.0005402485143165856
102385,(1/25),1,0.0005402485143165856
102385,.04,1,0.0005402485143165856
102385,.10,1,0.0005402485143165856
102385,.3,1,0.0005402485143165856
102385,.75,1,0.0005402485143165856
102385,.99,1,0.0005402485143165856
102385,0.0,1,0.0005402485143165856
102385,0.2,1,0.0005402485143165856
102385,0.23,1,0.0005402485143165856
102385,0.25,1,0.0005402485143165856
102385,0.3,1,0.0005402485143165856
102385,0.9,1,0.0005402485143165856
102385,"1,000",1,0.0005402485143165856
102385,"1,10",1,0.0005402485143165856
102385,"1,26",1,0.0005402485143165856
102385,"1,k",1,0.0005402485143165856
102385,1. 25,1,0.0005402485143165856
102385,1.05,1,0.0005402485143165856
102385,1.3,1,0.0005402485143165856
102385,1.5,1,0.0005402485143165856
102385,1.99,1,0.0005402485143165856
102385,1/ 25,1,0.0005402485143165856
102385,1/10,1,0.0005402485143165856
102385,1/11,1,0.0005402485143165856
102385,"1/2,10",1,0.0005402485143165856
102385,1/3,1,0.0005402485143165856
102385,1/7.99,1,0.0005402485143165856
102385,10.2,1,0.0005402485143165856
102385,115,1,0.0005402485143165856
102385,14.3996,1,0.0005402485143165856
102385,15.98,1,0.0005402485143165856
102385,16,1,0.0005402485143165856
102385,16.67,1,0.0005402485143165856
102385,18,1,0.0005402485143165856
102385,2.25,1,0.0005402485143165856
102385,25.,1,0.0005402485143165856
102385,25.5,1,0.0005402485143165856
102385,250,1,0.0005402485143165856
102385,254,1,0.0005402485143165856
102385,26.66,1,0.0005402485143165856
102385,27,1,0.0005402485143165856
102385,27.5,1,0.0005402485143165856
102385,3.4,1,0.0005402485143165856
102385,4 1/6,1,0.0005402485143165856
102385,"4,100",1,0.0005402485143165856
102385,4/100,1,0.0005402485143165856
102385,4/2,1,0.0005402485143165856
102385,40,1,0.0005402485143165856
102385,4100,1,0.0005402485143165856
102385,45,1,0.0005402485143165856
102385,454,1,0.0005402485143165856
102385,47.94,1,0.0005402485143165856
102385,"5,110",1,0.0005402485143165856
102385,5/4,1,0.0005402485143165856
102385,"50,2",1,0.0005402485143165856
102385,57,1,0.0005402485143165856
102385,60,1,0.0005402485143165856
102385,63.92,1,0.0005402485143165856
102385,66,1,0.0005402485143165856
102385,7.9,1,0.0005402485143165856
102385,70,1,0.0005402485143165856
102385,75,1,0.0005402485143165856
102385,9.045,1,0.0005402485143165856
102385,The proportional,1,0.0005402485143165856
103383,6,686,0.7630700778642937
103383,12,44,0.048943270300333706
103383,1,37,0.041156840934371525
103383,7,17,0.018909899888765295
103383,2,16,0.017797552836484983
103383,6/6,10,0.011123470522803115
103383,3,8,0.008898776418242492
103383,10,7,0.00778642936596218
103383,8,6,0.006674082313681869
103383,1/6,5,0.0055617352614015575
103383,4,4,0.004449388209121246
103383,5,4,0.004449388209121246
103383,100,3,0.0033370411568409346
103383,3.1,3,0.0033370411568409346
103383,36,3,0.0033370411568409346
103383,66,3,0.0033370411568409346
103383,0,2,0.002224694104560623
103383,1.5,2,0.002224694104560623
103383,1/2,2,0.002224694104560623
103383,18,2,0.002224694104560623
103383,9,2,0.002224694104560623
103383,-6,1,0.0011123470522803114
103383,.16666666666,1,0.0011123470522803114
103383,.5,1,0.0011123470522803114
103383,.6,1,0.0011123470522803114
103383,.60,1,0.0011123470522803114
103383,0.012,1,0.0011123470522803114
103383,0.1,1,0.0011123470522803114
103383,0.166666667,1,0.0011123470522803114
103383,0.5,1,0.0011123470522803114
103383,0.6,1,0.0011123470522803114
103383,1.6667,1,0.0011123470522803114
103383,1.67,1,0.0011123470522803114
103383,1/0,1,0.0011123470522803114
103383,1/4,1,0.0011123470522803114
103383,1/6=1,1,0.0011123470522803114
103383,16.6,1,0.0011123470522803114
103383,2.6,1,0.0011123470522803114
103383,200,1,0.0011123470522803114
103383,21,1,0.0011123470522803114
103383,25,1,0.0011123470522803114
103383,38,1,0.0011123470522803114
103383,54,1,0.0011123470522803114
103383,6 /6,1,0.0011123470522803114
103383,6./.6,1,0.0011123470522803114
103383,6.0,1,0.0011123470522803114
103383,6.00,1,0.0011123470522803114
103383,6/1,1,0.0011123470522803114
103383,6/6=1,1,0.0011123470522803114
103383,60,1,0.0011123470522803114
103383,6a,1,0.0011123470522803114
103383,a,1,0.0011123470522803114
103383,a=6,1,0.0011123470522803114
103383,yes,1,0.0011123470522803114
103888,0.6,262,0.42258064516129035
103888,.6,131,0.21129032258064517
103888,9,71,0.11451612903225807
103888,6,31,0.05
103888,8.4,19,0.03064516129032258
103888,3,12,0.01935483870967742
103888,.2,10,0.016129032258064516
103888,0.2,10,0.016129032258064516
103888,17.4,5,0.008064516129032258
103888,1.4,4,0.0064516129032258064
103888,1.6,4,0.0064516129032258064
103888,1,3,0.004838709677419355
103888,2.4,3,0.004838709677419355
103888,5,3,0.004838709677419355
103888,.9,2,0.0032258064516129032
103888,0.5,2,0.0032258064516129032
103888,1.2,2,0.0032258064516129032
103888,2.2,2,0.0032258064516129032
103888,36,2,0.0032258064516129032
103888,4,2,0.0032258064516129032
103888,5.8,2,0.0032258064516129032
103888,8,2,0.0032258064516129032
103888,-.6,1,0.0016129032258064516
103888,.06,1,0.0016129032258064516
103888,.60,1,0.0016129032258064516
103888,0,1,0.0016129032258064516
103888,0.3,1,0.0016129032258064516
103888,0.31,1,0.0016129032258064516
103888,0.60,1,0.0016129032258064516
103888,0.66,1,0.0016129032258064516
103888,0.8,1,0.0016129032258064516
103888,0.933,1,0.0016129032258064516
103888,1.07142857,1,0.0016129032258064516
103888,1.25,1,0.0016129032258064516
103888,1.5,1,0.0016129032258064516
103888,1.50,1,0.0016129032258064516
103888,1.7,1,0.0016129032258064516
103888,1/07,1,0.0016129032258064516
103888,12,1,0.0016129032258064516
103888,17,1,0.0016129032258064516
103888,2.5,1,0.0016129032258064516
103888,2.6,1,0.0016129032258064516
103888,20.4,1,0.0016129032258064516
103888,23,1,0.0016129032258064516
103888,24,1,0.0016129032258064516
103888,25.2,1,0.0016129032258064516
103888,3.21,1,0.0016129032258064516
103888,3.6,1,0.0016129032258064516
103888,3.8,1,0.0016129032258064516
103888,45,1,0.0016129032258064516
103888,540,1,0.0016129032258064516
103888,6.2,1,0.0016129032258064516
103888,6.20,1,0.0016129032258064516
103888,6/10,1,0.0016129032258064516
103888,60,1,0.0016129032258064516
103888,7,1,0.0016129032258064516
103888,7.5,1,0.0016129032258064516
103888,8.5,1,0.0016129032258064516
104135,0,505,0.7628398791540786
104135,-9,26,0.03927492447129909
104135,3,16,0.02416918429003021
104135,2,14,0.021148036253776436
104135,4,11,0.01661631419939577
104135,1,8,0.012084592145015106
104135,-2,7,0.010574018126888218
104135,6,7,0.010574018126888218
104135,5,5,0.0075528700906344415
104135,7,5,0.0075528700906344415
104135,-6,4,0.006042296072507553
104135,2/3,4,0.006042296072507553
104135,-12,3,0.004531722054380665
104135,8,3,0.004531722054380665
104135,9,3,0.004531722054380665
104135,-1,2,0.0030211480362537764
104135,-15,2,0.0030211480362537764
104135,-3,2,0.0030211480362537764
104135,12,2,0.0030211480362537764
104135,2.4,2,0.0030211480362537764
104135,x=0,2,0.0030211480362537764
104135,-1 1/3,1,0.0015105740181268882
104135,-1.5302,1,0.0015105740181268882
104135,-2.8,1,0.0015105740181268882
104135,-3 2/3,1,0.0015105740181268882
104135,-4 2/3,1,0.0015105740181268882
104135,-8.4,1,0.0015105740181268882
104135,1 1/3,1,0.0015105740181268882
104135,1 1/4,1,0.0015105740181268882
104135,1 1/5,1,0.0015105740181268882
104135,1.4,1,0.0015105740181268882
104135,1.5,1,0.0015105740181268882
104135,1/3,1,0.0015105740181268882
104135,10,1,0.0015105740181268882
104135,12/15,1,0.0015105740181268882
104135,12/9,1,0.0015105740181268882
104135,14,1,0.0015105740181268882
104135,15,1,0.0015105740181268882
104135,18/21,1,0.0015105740181268882
104135,19,1,0.0015105740181268882
104135,2.6,1,0.0015105740181268882
104135,2.8,1,0.0015105740181268882
104135,27,1,0.0015105740181268882
104135,3 1/3,1,0.0015105740181268882
104135,4/15,1,0.0015105740181268882
104135,4/5,1,0.0015105740181268882
104135,5/2,1,0.0015105740181268882
104135,60,1,0.0015105740181268882
104135,839,1,0.0015105740181268882
104135,x = 0,1,0.0015105740181268882
104232,1,544,0.8540031397174255
104232,0,46,0.07221350078492936
104232,5,36,0.0565149136577708
104232,1/5,3,0.004709576138147566
104232,-5,1,0.0015698587127158557
104232,.2,1,0.0015698587127158557
104232,1\,1,0.0015698587127158557
104232,25,1,0.0015698587127158557
104232,4,1,0.0015698587127158557
104232,50,1,0.0015698587127158557
104232,6,1,0.0015698587127158557
104232,as,1,0.0015698587127158557
104560,1/5,361,0.568503937007874
104560,-5,87,0.13700787401574804
104560,0.2,64,0.10078740157480315
104560,-1,16,0.025196850393700787
104560,.2,16,0.025196850393700787
104560,5,10,0.015748031496062992
104560,0,6,0.009448818897637795
104560,1,6,0.009448818897637795
104560,1/2,6,0.009448818897637795
104560,(1/5),5,0.007874015748031496
104560,-25,4,0.006299212598425197
104560,.5,4,0.006299212598425197
104560,0.1,4,0.006299212598425197
104560,0.5,4,0.006299212598425197
104560,1/10,4,0.006299212598425197
104560,-1/5,3,0.004724409448818898
104560,4,3,0.004724409448818898
104560,-2,2,0.0031496062992125984
104560,-6,2,0.0031496062992125984
104560,1/64,2,0.0031496062992125984
104560,2,2,0.0031496062992125984
104560,5/10,2,0.0031496062992125984
104560,(-1/5),1,0.0015748031496062992
104560,(1/5)^-1,1,0.0015748031496062992
104560,-1/2,1,0.0015748031496062992
104560,-10,1,0.0015748031496062992
104560,.1,1,0.0015748031496062992
104560,.25,1,0.0015748031496062992
104560,0.01,1,0.0015748031496062992
104560,0.25,1,0.0015748031496062992
104560,0.3,1,0.0015748031496062992
104560,1.5,1,0.0015748031496062992
104560,1/15,1,0.0015748031496062992
104560,1/25,1,0.0015748031496062992
104560,1/5^-1,1,0.0015748031496062992
104560,1/5^1,1,0.0015748031496062992
104560,15,1,0.0015748031496062992
104560,2.2,1,0.0015748031496062992
104560,2.5,1,0.0015748031496062992
104560,5/1,1,0.0015748031496062992
104560,5^1/2,1,0.0015748031496062992
104560,6,1,0.0015748031496062992
104560,hi,1,0.0015748031496062992
104560,j\,1,0.0015748031496062992
104742,40,1,1.0
104881,2/10,146,0.44648318042813456
104881,17/100,42,0.12844036697247707
104881,1/5,36,0.11009174311926606
104881,.20,31,0.09480122324159021
104881,20,14,0.04281345565749235
104881,0.2,7,0.021406727828746176
104881,20/100,6,0.01834862385321101
104881,.2,3,0.009174311926605505
104881,17,3,0.009174311926605505
104881,17%,3,0.009174311926605505
104881,.17,2,0.0061162079510703364
104881,0.17,2,0.0061162079510703364
104881,0.20,2,0.0061162079510703364
104881,1/20,2,0.0061162079510703364
104881,19/100,2,0.0061162079510703364
104881,19/110,2,0.0061162079510703364
104881,20%,2,0.0061162079510703364
104881,5,2,0.0061162079510703364
104881,.475,1,0.0030581039755351682
104881,1.7,1,0.0030581039755351682
104881,10/100,1,0.0030581039755351682
104881,10/2,1,0.0030581039755351682
104881,100/17,1,0.0030581039755351682
104881,12,1,0.0030581039755351682
104881,187/100,1,0.0030581039755351682
104881,2,1,0.0030581039755351682
104881,2/100,1,0.0030581039755351682
104881,2/17,1,0.0030581039755351682
104881,2/20,1,0.0030581039755351682
104881,20/1,1,0.0030581039755351682
104881,210,1,0.0030581039755351682
104881,3.7,1,0.0030581039755351682
104881,37/100,1,0.0030581039755351682
104881,5.9,1,0.0030581039755351682
104881,5/100,1,0.0030581039755351682
104881,7,1,0.0030581039755351682
104881,80,1,0.0030581039755351682
104881,82,1,0.0030581039755351682
105229,17/100,245,0.7492354740061162
105229,.17,37,0.11314984709480122
105229,0.17,8,0.024464831804281346
105229,2/10,6,0.01834862385321101
105229,4/10,4,0.012232415902140673
105229,1.7/10,3,0.009174311926605505
105229,1/5,2,0.0061162079510703364
105229,17%,2,0.0061162079510703364
105229,2/17,2,0.0061162079510703364
105229,8/10,2,0.0061162079510703364
105229,0.2,1,0.0030581039755351682
105229,0/10,1,0.0030581039755351682
105229,09,1,0.0030581039755351682
105229,1.7%,1,0.0030581039755351682
105229,1/6,1,0.0030581039755351682
105229,10/2,1,0.0030581039755351682
105229,17,1,0.0030581039755351682
105229,17/10,1,0.0030581039755351682
105229,17100,1,0.0030581039755351682
105229,19/100,1,0.0030581039755351682
105229,20%,1,0.0030581039755351682
105229,20/100,1,0.0030581039755351682
105229,5.9,1,0.0030581039755351682
105229,7/100,1,0.0030581039755351682
105229,70,1,0.0030581039755351682
105229,9,1,0.0030581039755351682
105867,64,17,0.85
105867,1,1,0.05
105867,34,1,0.05
105867,40,1,0.05
108478,0.6,115,0.5251141552511416
108478,.6,20,0.091324200913242
108478,1,18,0.0821917808219178
108478,3/5,14,0.0639269406392694
108478,6/10,9,0.0410958904109589
108478,1 2/3,3,0.0136986301369863
108478,2/3,3,0.0136986301369863
108478,6,3,0.0136986301369863
108478,0.67,2,0.0091324200913242
108478,0.8,2,0.0091324200913242
108478,1/2,2,0.0091324200913242
108478,2,2,0.0091324200913242
108478,3,2,0.0091324200913242
108478,4,2,0.0091324200913242
108478,5/7,2,0.0091324200913242
108478,.25,1,0.0045662100456621
108478,.5,1,0.0045662100456621
108478,0.1,1,0.0045662100456621
108478,0.3,1,0.0045662100456621
108478,0.4,1,0.0045662100456621
108478,0.7,1,0.0045662100456621
108478,1 /12,1,0.0045662100456621
108478,1 1/3,1,0.0045662100456621
108478,1.3,1,0.0045662100456621
108478,1.6,1,0.0045662100456621
108478,1.66,1,0.0045662100456621
108478,1.67,1,0.0045662100456621
108478,1.7,1,0.0045662100456621
108478,1/3,1,0.0045662100456621
108478,10,1,0.0045662100456621
108478,28,1,0.0045662100456621
108478,3/4,1,0.0045662100456621
108478,45,1,0.0045662100456621
108478,7,1,0.0045662100456621
108478,99,1,0.0045662100456621
108574,8,318,0.848
108574,0,11,0.029333333333333333
108574,2,8,0.021333333333333333
108574,3,4,0.010666666666666666
108574,4,4,0.010666666666666666
108574,5,4,0.010666666666666666
108574,6,4,0.010666666666666666
108574,-8,3,0.008
108574,2(4),3,0.008
108574,-2,2,0.005333333333333333
108574,1,2,0.005333333333333333
108574,11,2,0.005333333333333333
108574,7,2,0.005333333333333333
108574,9,2,0.005333333333333333
108574,10,1,0.0026666666666666666
108574,100000000000000000000000000000000000000000000000000000,1,0.0026666666666666666
108574,14,1,0.0026666666666666666
108574,16,1,0.0026666666666666666
108574,48,1,0.0026666666666666666
108574,8/6,1,0.0026666666666666666
109056,3,450,0.9574468085106383
109056,10,5,0.010638297872340425
109056,2,3,0.006382978723404255
109056,1.5,2,0.00425531914893617
109056,5,2,0.00425531914893617
109056,1/2,1,0.002127659574468085
109056,2.5,1,0.002127659574468085
109056,3.0,1,0.002127659574468085
109056,3/1,1,0.002127659574468085
109056,3],1,0.002127659574468085
109056,3e,1,0.002127659574468085
109056,5.5,1,0.002127659574468085
109056,76,1,0.002127659574468085
109387,8,342,0.9318801089918256
109387,6,7,0.01907356948228883
109387,7,5,0.013623978201634877
109387,9,4,0.010899182561307902
109387,4,2,0.005449591280653951
109387,128,1,0.0027247956403269754
109387,16,1,0.0027247956403269754
109387,2,1,0.0027247956403269754
109387,3,1,0.0027247956403269754
109387,3.1,1,0.0027247956403269754
109387,5,1,0.0027247956403269754
109387,8/1,1,0.0027247956403269754
109501,1.5,248,0.6775956284153005
109501,3,24,0.06557377049180328
109501,1/2,13,0.03551912568306011
109501,1 1/2,12,0.03278688524590164
109501,3/2,12,0.03278688524590164
109501,1/3,7,0.01912568306010929
109501,2,5,0.01366120218579235
109501,.5,3,0.00819672131147541
109501,0.5,3,0.00819672131147541
109501,1 1/3,3,0.00819672131147541
109501,2.5,3,0.00819672131147541
109501,1,2,0.00546448087431694
109501,15,2,0.00546448087431694
109501,2/1,2,0.00546448087431694
109501,5,2,0.00546448087431694
109501,54,2,0.00546448087431694
109501,-54,1,0.00273224043715847
109501,.3,1,0.00273224043715847
109501,0.25,1,0.00273224043715847
109501,0.3,1,0.00273224043715847
109501,0.45,1,0.00273224043715847
109501,0.6,1,0.00273224043715847
109501,0.75,1,0.00273224043715847
109501,1.,1,0.00273224043715847
